igen, l1_best, l1_mean
102, 9.93199, 10.2599
103, 9.93199, 10.3086
104, 9.93199, 10.2464
105, 9.93199, 10.1959
106, 9.90896, 10.2101
107, 9.87607, 10.1893
108, 9.71546, 9.99139
109, 9.71546, 9.94315
110, 9.71546, 9.92687
111, 9.71546, 9.90312
112, 9.71546, 9.7849
113, 9.71546, 9.7584
114, 9.71546, 9.76519
115, 9.71546, 9.79439
116, 9.71546, 9.77432
117, 9.71546, 9.7408
118, 9.71546, 9.73206
119, 9.71546, 9.72569
120, 9.71546, 9.71727
121, 9.71546, 9.72049
122, 9.71546, 9.73699
123, 9.71546, 9.74778
124, 9.71546, 9.73944
125, 9.71546, 9.77779
126, 9.71546, 9.71546
127, 9.71546, 9.73459
128, 9.71546, 9.7573
129, 9.71546, 9.73907
130, 9.71546, 9.73408
131, 9.71546, 9.8275
132, 9.71546, 9.7387
133, 9.71546, 9.71726
134, 9.71546, 9.73332
135, 9.71546, 9.72715
136, 9.71546, 9.71708
137, 9.71546, 9.74454
138, 9.71546, 9.76699
139, 9.71546, 9.75742
140, 9.71546, 9.80985
141, 9.71546, 9.72555
142, 9.71546, 9.72359
143, 9.71546, 9.73574
144, 9.71546, 9.74549
145, 9.71546, 9.78765
146, 9.71546, 9.72401
147, 9.71546, 9.71615
148, 9.71546, 9.71546
149, 9.71546, 9.72239
150, 9.71546, 9.71572
151, 9.71546, 9.71605
152, 9.71546, 9.71662
153, 9.71546, 9.71546
154, 9.71546, 9.71572
155, 9.71546, 9.71546
156, 9.71546, 9.71546
157, 9.71546, 9.71546
158, 9.71546, 9.71662
159, 9.71546, 9.71546
160, 9.71546, 9.71546
161, 9.71546, 9.71629
162, 9.71546, 9.72848
163, 9.71546, 9.74676
164, 9.71546, 9.81463
165, 9.71546, 9.75656
166, 9.71546, 9.74264
167, 9.71546, 9.73148
168, 9.71546, 9.73378
169, 9.71546, 9.73124
170, 9.71546, 9.79645
171, 9.71546, 9.74999
172, 9.71546, 9.75588
173, 9.71546, 9.76437
174, 9.71546, 9.79707
175, 9.71546, 9.79869
176, 9.71546, 9.73256
177, 9.71546, 9.71718
178, 9.71546, 9.71598
179, 9.71546, 9.71546
180, 9.71546, 9.71717
181, 9.71546, 9.71737
182, 9.71546, 9.71546
183, 9.71546, 9.71624
184, 9.71546, 9.71941
185, 9.71546, 9.73874
186, 9.71546, 9.76649
187, 9.71546, 9.72902
188, 9.71546, 9.72549
189, 9.71546, 9.73655
190, 9.71546, 9.71546
191, 9.71546, 9.74386
192, 9.71546, 9.75857
193, 9.71546, 9.77441
194, 9.71546, 9.71611
195, 9.71546, 9.73325
196, 9.71546, 9.73329
197, 9.71546, 9.71836
198, 9.71546, 9.72567
199, 9.71546, 9.77043
200, 9.71546, 9.76058
201, 9.71546, 9.71799
202, 9.71546, 9.71736
203, 9.71546, 9.79871
204, 9.71546, 9.76056
205, 9.71546, 9.74449
206, 9.71546, 9.71688
207, 9.71546, 9.71649
208, 9.71546, 9.71665
209, 9.71546, 9.73771
210, 9.71546, 9.72171
211, 9.71546, 9.71646
212, 9.71546, 9.71701
213, 9.71546, 9.74123
214, 9.71546, 9.74591
215, 9.71546, 9.80579
216, 9.71546, 9.80663
217, 9.71546, 9.72847
218, 9.71546, 9.71745
219, 9.71546, 9.71546
220, 9.71546, 9.71546
221, 9.71546, 9.71546
222, 9.71546, 9.71546
223, 9.71546, 9.71573
224, 9.71546, 9.71805
225, 9.71546, 9.74815
226, 9.71546, 9.7481
227, 9.71546, 9.7631
228, 9.71546, 9.79144
229, 9.71546, 9.77738
230, 9.71546, 9.80743
231, 9.71546, 9.73048
232, 9.71546, 9.76617
233, 9.71546, 9.81475
234, 9.71546, 9.76305
235, 9.71546, 9.76467
236, 9.71546, 9.7588
237, 9.71546, 9.76363
238, 9.71546, 9.77454
239, 9.71546, 9.85456
240, 9.71546, 9.81309
241, 9.71546, 9.72768
242, 9.71546, 9.72006
243, 9.71546, 9.7198
244, 9.71546, 9.71546
245, 9.71546, 9.71559
246, 9.71546, 9.75046
247, 9.71546, 9.75453
248, 9.71546, 9.77955
249, 9.71546, 9.74594
250, 9.71546, 9.71546
